67602*CORTEZ Y ASOCIADOS**Agentes, ajustadores y gestores de seguros y fianzas*0 a 5 personas*67602*6641880259*ROSARIOCORTEZ70@HOTMAIL.COM**1*32.50114299*-116.89224605*2019-11
67603*COYARO CENTRO CAMBIARIO*COYARO CENTRO CAMBIARIO SA DE CV*Centros cambiarios*0 a 5 personas*67603*6646223226***1*32.51125317*-116.98686181*2014-12
67604*CREDI CLUB*CREDI CLUB SA DE CV*Cajas de ahorro popular*6 a 10 personas*67604*0*ESTEFANIA.GONZALEZ@CREDICLUB.GMAIL.COM**1*32.53684939*-116.93037915*2019-04
67605*CREDI PLATA*CREDIPLATA SAPI DE CV*Sociedades financieras de objeto múltiple*6 a 10 personas*67605*0*JVILLARREAL@CEDIPLATA.COM**1*32.50888*-116.989023*2023-11
67606*CREDI PLATA*CREDIPLATA SA DE CV SOFOM ENR*Sociedades financieras de objeto múltiple*11 a 30 personas*67606*0*JVILLARREAL@CREDIPLATA.COM**1*32.495799*-116.885904*2023-11
67607*CREDIAVANCE*CREDIAVANCE SA DE CV SOFOM ENR*Sociedades financieras de objeto múltiple*6 a 10 personas*67607*6671750495*CON.GENERAL.COR@CREDIAVANCE.COM.MX*WWW.CREDIAVANCE.COM.MX*1*32.50387779*-116.97530464*2019-11
67608*CREDIAVANCE*CREDIAVANCE SA DE CV SOFOM ENR*Sociedades financieras de objeto múltiple*0 a 5 personas*67608*6671750495*CON.GENERAL.COR@CREDIAVANCE.COM.MX*WWW.CREDIAVANCE.COM.MX*1*32.62881623*-115.44544755*2020-04
67609*CREDIAVANCE*CREDIAVANCE SA DE CV SOFOM ENR*Sociedades financieras de objeto múltiple*6 a 10 personas*67609*6671750495*CON.GENERAL.COR@CREDIAVANCE.COM.MX*WWW.CREDIAVANCE.COM.MX*1*31.85876731*-116.60610851*2020-04
67610*CREDICLUB*CREDICLUB SA DE CV SFP*Cajas de ahorro popular*11 a 30 personas*67610*8008019800*KARINA.SOTELO@CREDICLUB.COM**1*32.60942587*-115.38535762*2016-01
67611*CREDICLUB SUC 17 MEXICALI PONIENTE*CREDICLUB SA DE CV DE SOFIPO*Cajas de ahorro popular*6 a 10 personas*67611*0*CONTACTO@CREDICLUB.COM*WWW.CREDICLUB.COM*1*32.65018466*-115.47195273*2020-04
67612*CREDICLUB SUC 55 TIJUANA FUNDADORES*CREDICLUB SA DE CV DE SOFIPO*Cajas de ahorro popular*6 a 10 personas*67612*0*CONTACTO@CREDICLUB.COM*WWW.CREDICLUB.COM*1*32.49249583*-117.03091083*2019-04
67613*CREDICLUB SUC 57 ENSENADA*CREDICLUB SA DE CV DE SOFIPO*Cajas de ahorro popular*6 a 10 personas*67613*0*CONTACTO@CREDICLUB.COM*WWW.CREDICLUB.COM*1*31.86379828*-116.61573641*2019-11
67614*CREDICLUB SUC 81 TIJUANA 2000E*CREDICLUB SA DE CV DE SOFIPO*Cajas de ahorro popular*11 a 30 personas*67614*0*CONTACTO@CREDICLUB.COM*WWW.CREDICLUB.COM*1*32.46650962*-116.86410981*2019-04
67615*CREDICLUB SUCURSAL MEXICALI 2*CREDICLUB SA DE CV DE SOFIPO*Cajas de ahorro popular*6 a 10 personas*67615*0*CONTACTO@CREDICLUB.COM*WWW.CREDICLUB.COM*1*32.6202498*-115.44188787*2019-04
67616*CREDIFOM SUC ENSENADA*CREDIFOM SA DE CV*Sociedades financieras de objeto múltiple*0 a 5 personas*67616*0***1*31.84382977*-116.60796501*2022-11
67617*CREDINSPIRA**Sociedades financieras de objeto múltiple*6 a 10 personas*67617*0*SUPERVISORAMXL@CREDINSPIRA.COM*WWW.CREDISNPIRA.COM*1*32.64952422*-115.47165639*2020-04
67618*CREDINSPIRA*DINERO FACIL Y RAPIDO SA DE CV SOFOM ENR*Sociedades financieras de objeto múltiple*6 a 10 personas*67618*0*LNAVARRO@CREDINSPIRA.MX**1*32.5283988*-117.01141787*2019-11
67619*CREDIOK*CREDIOK SOCIEDAD DEL NOROESTE SA DE CV*Otras instituciones de intermediación crediticia y financiera no bursátil*0 a 5 personas*67619*0***1*32.62571819*-115.44399696*2024-11
67620*CREDITO  SI*BANCA AFIRME S.A.  INSTITUCION DE BANCA MULTIPLE SA*Banca múltiple*11 a 30 personas*67620*0***1*32.53357063*-117.04197803*2010-07
67621*CREDITO FACIL**Otras instituciones de intermediación crediticia y financiera no bursátil*0 a 5 personas*67621*0***1*32.52271415*-117.01510175*2024-11
67622*CREDITO MAESTRO TIJUANA*FINANCIERA MAESTRA SA DE CV SOFOM ENR*Sociedades financieras de objeto múltiple*0 a 5 personas*67622*0*C.TIJUANA@CREDITOMAESTRO.COM*WWW.FINANCIERAMAESTRA.COM*1*32.51349891*-117.00860305*2019-11
67623*CREDITO SI*CREDITO SI SA DE CV*Sociedades financieras de objeto múltiple*11 a 30 personas*67623*6461271549*ALMA.LUNA@CREDITOSI.COM.MX**1*31.86604307*-116.62157146*2010-07
67624*CREDITO SI*BANCA AFIRME S.A.  INSTITUCION DE BANCA MULTIPLE SA*Banca múltiple*6 a 10 personas*67624*0***1*31.85919336*-116.60651648*2019-11
67625*CREDITO SI*KARLA DAMIAN RIOS SA DE CV*Banca múltiple*0 a 5 personas*67625*0***1*32.49834285*-116.96573242*2020-11
67626*CW CAMBIO EXPRESS*CW XPRESS DENTRO CAMBIARIO SA DE CV*Centros cambiarios*0 a 5 personas*67626*0***1*32.65575324*-115.41390369*2024-11
67627*CW CAMBIO EXPRESS*CW CENTRO CAMBIARIO  SA DE CV*Centros cambiarios*0 a 5 personas*67627*0***1*32.62214003*-115.51061507*2019-11
67628*CW CAMBIO EXPRESS*CW CAMBIO EXPRESS SA DE CV*Centros cambiarios*0 a 5 personas*67628*0***1*32.6150973*-115.44143613*2020-11
67629*CW EXPRESS*CW EXPRESS CENTRO CAMBIARIO SA DE CV*Centros cambiarios*0 a 5 personas*67629*0***1*32.66175708*-115.48960815*2020-11
67630*CW EXPRESS CASA DE CAMBIO*CW EXPRESS CENTRO CAMBIARIO SA DE CV*Centros cambiarios*0 a 5 personas*67630*0**CAMBIOEXPRESS.COM*1*32.65996766*-115.48059858*2024-11
67631*CW EXPRESS CENTRO CAMBIARIO**Centros cambiarios*0 a 5 personas*67631*0***1*32.64529543*-115.50572006*2024-11
67632*DAZ MANEADERO*BANCO AZTECA INSTITUCION DE BANCA MULTIPLE SA DE CV*Banca múltiple*11 a 30 personas*67632*0***1*31.70493723*-116.56243963*2020-04
67633*DELTA ACESORES**Agentes, ajustadores y gestores de seguros y fianzas*0 a 5 personas*67633*6647898204***1*32.36309343*-117.05478771*2024-11
67634*DENEX PRESS CASA DE EMPEÑO**Casas de empeño*0 a 5 personas*67634*0***1*32.61735352*-115.44110244*2019-11
67635*DENTEGRA SEGUROS DENTALES*DENTEGRA SEGUROS DENTALES SA DE CV*Compañías de seguros*0 a 5 personas*67635*0***1*32.64225659*-115.45268586*2023-11
67636*DENTEGRA SEGUROS DENTALES*DENTEGRA SEGUROS DENTALES SA*Compañías de seguros*0 a 5 personas*67636*0***1*32.52108782*-117.00795429*2020-11
67637*DESERT GECKOS CENTRO CAMBIARIO*DESERRT GECKO CENTRO CAMBIARIO SA DE CV*Centros cambiarios*0 a 5 personas*67637*0***1*32.61867195*-115.47895163*2010-07
67638*DESPACHO CONTABLE SIN NOMBRE**Centros cambiarios*0 a 5 personas*67638*0***1*32.51982515*-116.9883692*2010-07
67639*DESPACHO DE PABLOS Y ASOCIADOS**Agentes, ajustadores y gestores de seguros y fianzas*6 a 10 personas*67639*6643851755*DEPAVEPATY@YAHOO.COM.MX**1*32.52471013*-117.00703922*2014-12
67640*DESPACHO DE SEGUROS**Agentes, ajustadores y gestores de seguros y fianzas*0 a 5 personas*67640*0***1*32.52145632*-117.01254417*2024-11
67641*DESPACHO DE SEGUROS**Agentes, ajustadores y gestores de seguros y fianzas*0 a 5 personas*67641*0*OCHOASEG@GMAIL.COM**1*32.66313318*-115.43484986*2010-07
67642*DIAMANTE CENTRO CAMBIARIO*DIAMANTE CENTRO CAMBIARIO SA DE CV*Centros cambiarios*0 a 5 personas*67642*0***1*32.62367444*-115.48442778*2010-07
67643*DIAMANTE CENTRO CAMBIARIO*DIAMANTE CENTRO CAMBIARIO SA DE CV*Centros cambiarios*6 a 10 personas*67643*6865523396***1*32.6606537*-115.48924067*2010-07
67644*DIMEX*COMPAÑÍA COMERCIAL COMERNOVA SA DE CV SOFOM ENR*Sociedades financieras de objeto múltiple*6 a 10 personas*67644*6865649253***1*32.62961732*-115.44546408*2014-12
67645*DIMEX CAPITAL SUC MEXICALI*DIMEX CAPITAL SA DE CV SOFOM ENR*Sociedades financieras de objeto múltiple*6 a 10 personas*67645*0*servicioalcliente@dimex.mx*WWW.DIMEX.MX*1*32.62964468*-115.44547433*2019-11
67646*DIMEX CAPITAL SUC TIJUANA*DIMEX CAPITAL SA DE CV SOFOM ENR*Sociedades financieras de objeto múltiple*6 a 10 personas*67646*0*servicioalcliente@dimex.mx*WWW.DIMEX.MX*1*32.51328149*-117.00525843*2014-12
67647*DIMEX DISTRIBUIDORA**Sociedades financieras de objeto múltiple*0 a 5 personas*67647*6467654234***1*31.79114313*-116.58583058*2019-11
67648*DIMEX TE PRESTA*DIMEX CAPITAL SA DE CV SOFOM ENR*Sociedades financieras de objeto múltiple*0 a 5 personas*67648*0*servicioalcliente@dimex.mx*WWW.DIMEX.MX*1*31.8589377*-116.60614152*2016-01
67649*DIN XPRESS*DIN XPRESS SA DE CV*Casas de empeño*0 a 5 personas*67649*0***1*32.49396551*-116.95787626*2024-11
67650*DINERO FÁCIL Y RAPIDO*DINERO FACIL Y RAPIDO SA DE CV SOFOM ENR*Sociedades financieras de objeto múltiple*0 a 5 personas*67650*0*DOSUNA@DINEROFACILYRAPIDO.COM.MX**1*32.56623472*-116.63442734*2019-11
67651*DINERO FÁCIL Y RAPIDO*DINERO FACIL Y RAPIDO SA DE CV SOFOM ENR*Sociedades financieras de objeto múltiple*0 a 5 personas*67651*0***1*32.65035412*-115.47203086*2019-11
67652*DINEX PRESS*MASTER GOLDEN GRUP S DE RL DE CV*Casas de empeño*0 a 5 personas*67652*0*CACHANILLAMASTERGOLDENGRUP@GMAIL.COM**1*32.65996766*-115.48059858*2010-07
67653*DINEX PRESS CASA DE EMPEÑO*MASTER GOLDEN GROUP S DE RL DE CV*Casas de empeño*0 a 5 personas*67653*0***1*32.6156138*-115.394742*2024-11
67654*DINEXPESST*MASTER GOLDEN GROUP S DE RL DE CV*Casas de empeño*0 a 5 personas*67654*6649010860***1*32.51373252*-116.87118496*2010-07
67655*DINORTE CENTRO CAMBIARIO*DINORTE CENTRO CAMBIARIO SA DE CV*Centros cambiarios*0 a 5 personas*67655*0***1*32.66758579*-115.44826764*2024-11
67656*DISTRIBUIDORA ORTOPEDICA ZAYAGO*DISTRIBUIDORA ORTOPEDICA ZAYAGO S.A. DE C.V. SA DE CV*Sociedades financieras de objeto múltiple*6 a 10 personas*67656*0*MEXICALI@ZAYAGO.CLM*WWW.ORTOPEDICAZAYAGO.COM*1*32.63697725*-115.47240565*2019-11
67657*DIVISAS AGUILAR*LASSA CENTRO CAMBIARIO SA DE CV*Centros cambiarios*0 a 5 personas*67657*0***1*32.66743304*-115.45210851*2014-12
67658*DIVISAS AGUILAR CENTRO CAMBIARIO*DIVISAS AGUILAR CENTRO CAMBIARIO SA DE CV*Centros cambiarios*0 a 5 personas*67658*0***1*32.66107592*-115.48439916*2010-07
67659*DIVISAS AGUILAR CENTRO CAMBIARIO*CENTRO CAMBIARIO FALY SA DE CV*Centros cambiarios*0 a 5 personas*67659*0***1*32.654627*-115.37570521*2020-11
67660*DIVISAS AGUILAR CENTRO CAMBIARIO*DIVISAS AGUILAR CENTRO CAMBIARIO SA DE CV*Centros cambiarios*0 a 5 personas*67660*0***1*32.66436251*-115.41563419*2020-11
67661*DIVISAS AGUILAR CENTRO CAMBIARIO*DIVISAS AGUILAR CENTRO CAMBIARIO SA DE CV*Centros cambiarios*0 a 5 personas*67661*0***1*32.66917845*-115.39253274*2019-11
67662*DIVISAS CENTRO CAMBIARIO DE BAJA CALIFORNIA*DIVISAS CENTRO CAMBIARIO DE BAJA CALIFORNIA SA DE CV*Centros cambiarios*0 a 5 personas*67662*6861941643***1*32.66734448*-115.41691077*2024-11
67663*DIVISAS LA GARITA CENTRO CAMBIARIO*DIVISAS LA GARITA CENTRO CAMBIARIO SA DE CV*Centros cambiarios*0 a 5 personas*67663*0***1*32.54412739*-116.93340264*2024-11
67664*DIVISAS MD*CENTRO CAMBIARIO DIVIDAS MD SA DE CV*Centros cambiarios*0 a 5 personas*67664*6646573359***1*32.47934112*-116.93729012*2014-12
67665*DIVISAS TECATE CENTRO CAMBIARIO**Centros cambiarios*0 a 5 personas*67665*0***1*32.56540967*-116.62868445*2014-12
67666*DOBLE DIGITO*DOBLE DIGITO INTERNACIONAL SA DE CV*Otras instituciones de intermediación crediticia y financiera no bursátil*0 a 5 personas*67666*0**WWW.DOBLEDIGITO.COM.MX*1*32.51380443*-117.01010777*2024-11
67667*DOLARIN*OPERADORA DE CAMBIO GTO  SA DE CV*Centros cambiarios*0 a 5 personas*67667*0***1*32.52179953*-116.98661589*2024-11
67668*DOMINGUEZ Y TARIN SEGUROS**Agentes, ajustadores y gestores de seguros y fianzas*0 a 5 personas*67668*0***1*31.86376605*-116.6189429*2024-11
67669*DORAMA*DORAMA INSTITUCION DE GARANTIAS SA SA*Compañías afianzadoras*0 a 5 personas*67669*0***1*32.51454065*-117.00775186*2014-12
67670*DUPRAT Y ASOCIADOS AGENTE DE SEGUROS Y FIANZAS*DUPRAT Y ASOCIADOS AGENTE DE SEGUROS Y FIANZAS SA DE CV*Agentes, ajustadores y gestores de seguros y fianzas*11 a 30 personas*67670*0*DUPRATYASOCIADOS@PRODIGY.NET.MX**1*32.52311227*-117.01659635*2011-03
67671*DXN EXPRESS MEXICALI*DXN EXPRESS SA DE CV SOFOM ENR*Sociedades financieras de objeto múltiple*6 a 10 personas*67671*0*CONTACTO@DXN.MX*WWW.DANCREDITOEXPRESS.COM*1*32.63616324*-115.46805501*2023-11
67672*DYNAMIC NETWORK*DYNAMIC NETWORK AGENTE DE SEGUROS SA DE CV*Agentes, ajustadores y gestores de seguros y fianzas*6 a 10 personas*67672*0**WWW.AUTOVALUA.COM*1*32.52709061*-117.02338102*2014-12
67673*EASYMONEY PRESTAMOS*PEREZ SALAS SA DE CV*Otras instituciones de intermediación crediticia y financiera no bursátil*0 a 5 personas*67673*0***1*31.85272225*-116.59192481*2024-11
67674*EL DENARIO CENTRO CAMBIARIO*EL DENARIO CENTRO CAMBIARIO SA DE CV*Centros cambiarios*0 a 5 personas*67674*0***1*32.51326579*-116.89371578*2019-11
67675*EL DENARIO CENTRO CAMBIARIO**Centros cambiarios*0 a 5 personas*67675*0***1*32.51392042*-116.8670113*2019-11
67676*EL DOLARIN*CIBELES CENTRO CAMBIARIO SC*Centros cambiarios*0 a 5 personas*67676*0***1*32.49409466*-116.93569965*2024-11
67677*EL REY CENTRO CAMBIARIO*EL REY CENTRO CAMBIARIO SA DE CV*Centros cambiarios*0 a 5 personas*67677*0***1*32.62247431*-115.38747009*2016-10
67678*EL ROBLE*CASH EXCHENJE CENTRO CAMBIARIO SA DE CV*Centros cambiarios*0 a 5 personas*67678*0***1*32.61462945*-115.47902194*2024-11
67679*EL RUBI CENTRO CAMBIARIO**Centros cambiarios*0 a 5 personas*67679*0***1*32.4832367*-117.03577736*2010-07
67680*EL RUBI CENTRO CAMBIARIO*EL RUBI CENTRO CAMBIARIO SA DE CV*Centros cambiarios*0 a 5 personas*67680*0***1*32.5309579*-117.03797417*2024-11
67681*EL RUBI CENTRO CAMBIARIO*EL RUBI CENTRO CAMBIARIO SA DE CV*Centros cambiarios*0 a 5 personas*67681*6633266644***1*32.53919021*-116.99636792*2010-07
67682*EL TIGRE**Centros cambiarios*0 a 5 personas*67682*6655212356***1*32.57378567*-116.62518002*2010-07
67683*EL TREBOL CENTRO CAMBIARIO*DINORTE CENTRO CAMBIARIO SA DE CV*Centros cambiarios*0 a 5 personas*67683*0***1*32.65822066*-115.4385231*2024-11
67684*ELIA CENTRO CAMBIARIO ITZAN*ITZAN CENTRO CAMBIARIO SA DE CV*Centros cambiarios*0 a 5 personas*67684*0***1*32.62909688*-115.42320889*2020-11
67685*EMONEY CENTRO CAMBIARIO*E MONEY CENTRO CAMBIARIO SA DE CV*Centros cambiarios*0 a 5 personas*67685*6865561590***1*32.65137478*-115.47494413*2010-07
67686*EMONEY CENTRO CAMBIARIO*EMONEY CENTRO CAMBIARIO SA DE CV*Centros cambiarios*0 a 5 personas*67686*0*MNEYCENTROCAMBIARIO@GMAIL.COM**1*31.02265348*-114.83360007*2010-07
67687*EMPEÑA FACIL**Casas de empeño*0 a 5 personas*67687*0***1*31.78521807*-116.59161662*2020-11
67688*EMPEÑOS DE BAJA CALIFORNIA*GEANDGE COMPANY SA DE CV*Casas de empeño*0 a 5 personas*67688*0*CACHANILLA.EMPENOSBC@GMAIL.COM**1*32.65996766*-115.48059858*2024-11
67689*EMPEÑOS DE BAJA CALIFORNIANA*EMPEÑOS DE BAJA CALIFORNIA SA DE CV*Casas de empeño*0 a 5 personas*67689*0***1*32.5174431*-117.01514936*2010-07
67690*EMPEÑOS GOLD**Casas de empeño*0 a 5 personas*67690*0***2*32.60583748*-115.37912941*2024-11
67691*EMPEÑOS LA MEJOR*EMPEÑOS LA MEJOR *Casas de empeño*0 a 5 personas*67691*0***1*32.53531907*-117.03919847*2014-12
67692*EMPEÑOS LA MEJOR*QR DEL NOROESTE SA DE CV*Casas de empeño*0 a 5 personas*67692*0***1*32.5941709*-115.35629524*2019-11
67693*ENSENADA*FINANCIERA INDEPENDENCIA SAB DE CV SOFOM ENR*Sociedades financieras de objeto múltiple*11 a 30 personas*67693*0*ASIMONG@INDEPENDENCIA.COM.MX*WWW.INDEPENDENCIA.COM.MX*1*31.86710879*-116.62060467*2014-12
67694*ENSENADA*CITIBANAMEX AFORE SA DE CV*Administración de cajas de pensión y de seguros independientes*0 a 5 personas*67694*0***1*31.86640314*-116.62195591*2024-05
67695*ENSENADA BC MAS NOMINA*FISOFO SA DE CV SOFOM ENR*Sociedades financieras de objeto múltiple*0 a 5 personas*67695*0*JCUICAS@CONSUBANCO.COM*WWW.MASNOMINA.COM.MX*1*31.8670978*-116.62057463*2023-11
67696*ENSENADA FD-0244*FUNDACION RAFAEL DONDE INSTITUCION DE ASISTENCIA PRIVADA*Montepíos*0 a 5 personas*67696*0***1*31.86529111*-116.61951459*2020-11
67697*ENSUMA AGENTES DE SEGUROS Y DE FIANZAS*ROMROD Y ASOCIADOS SC*Agentes, ajustadores y gestores de seguros y fianzas*0 a 5 personas*67697*0*MARICARMEN.RAMIREZ@ENSUMA.COM.MX*ENSUMACOM.MX*1*32.57471754*-116.63145696*2019-11
67698*ENSUMA SEGUROS**Agentes, ajustadores y gestores de seguros y fianzas*6 a 10 personas*67698*0*ENSENADA@ENSUMA.COM.MX**1*31.87603489*-116.62725061*2014-12
67699*EO SEGUROS**Agentes, ajustadores y gestores de seguros y fianzas*0 a 5 personas*67699*0**WWW.EOSEGUROS.COM*1*32.51598945*-116.99100771*2019-11
67700*EO SEGUROS**Agentes, ajustadores y gestores de seguros y fianzas*11 a 30 personas*67700*0*ATENCIONALCLIENTE@SEGUROS.COM**1*32.51517903*-116.99070548*2019-11
67701*ESQUER Y ASOCIADOS*ESQUER Y ASOCIADOS SC*Agentes, ajustadores y gestores de seguros y fianzas*0 a 5 personas*67701*0*RESQUER@E-ASOCIADOS.COM.MX**1*32.6660418*-115.45332474*2019-11
67702*EXITUS CREDIT*EXITUS CREDIT *Sociedades financieras de objeto múltiple*6 a 10 personas*67702*0***1*31.86269712*-116.61108618*2019-11
67703*EXITUS CREDIT*EXITUS CREDIT  FOFOM ENR SAPI DE CV*Sociedades financieras de objeto múltiple*6 a 10 personas*67703*6861063750*PRESTAMOSMEXICALI@GMAIL.COM**1*32.63909701*-115.47186604*2019-11
67704*EXITUS CREDIT*EXITUS CREDIT *Sociedades financieras de objeto múltiple*0 a 5 personas*67704*0***1*32.50756279*-116.98143959*2019-11
67705*EXPRESS CAM**Centros cambiarios*0 a 5 personas*67705*0***1*32.52326476*-117.03247028*2011-03
67706*EXPRESS CAM*EXPRESS CAM CENTRO CAMBIARIO SA DE CV*Centros cambiarios*0 a 5 personas*67706*0***1*32.50135982*-116.88683337*2014-12
67707*EXPRESSCAM CC*EXPRESSCAM CC SA DE CV*Centros cambiarios*0 a 5 personas*67707*6646295269***1*32.49847711*-116.89123832*2014-12
67708*FACTORAJE AFIRME*BANCA AFIRME S.A.  INSTITUCION DE BANCA MULTIPLE SA*Banca múltiple*6 a 10 personas*67708*0***1*32.52456251*-117.02150751*2011-03
67709*FALOMIR Y POMPA SEGUROS**Agentes, ajustadores y gestores de seguros y fianzas*0 a 5 personas*67709*0*NYLAFAL@PRODIGY.MX**1*31.85741787*-116.60798622*2010-07
67710*FAST CASH**Sociedades financieras de objeto múltiple*0 a 5 personas*67710*6865775050*JQUINTERO_C@HOTMAIL.COM**1*32.58552801*-115.35514598*2010-07
67711*FAST CASH**Otras instituciones de ahorro y préstamo*0 a 5 personas*67711*6865522519***1*32.66194046*-115.49373082*2014-12
67712*FASTCASH CENTRO CAMBIARIO*FASTCASH CENTRO CAMBIARIO SA DE CV*Centros cambiarios*0 a 5 personas*67712*6865671943***1*32.62502582*-115.42341599*2010-07
67713*FEMAX SEGUROS Y GESTORIA*COMERCIALIZADORA INMOBILIARIA DE BC SA DE CV*Agentes, ajustadores y gestores de seguros y fianzas*6 a 10 personas*67713*6862716723*FEMAX.IVAN@GMAIL.COM**1*32.64334732*-115.47301936*2019-11
67714*FEMAX SEGUROS Y GESTORIAS**Agentes, ajustadores y gestores de seguros y fianzas*0 a 5 personas*67714*0***1*32.65479328*-115.4899049*2024-11
67715*FIANZAS ASECAM*FIANZAS ASECAM SA*Compañías afianzadoras*0 a 5 personas*67715*0***1*32.51857304*-117.00997024*2013 07
67716*FIANZAS TODO EL AÑO*SINCO DEL NOROESTE SA DE CV*Agentes, ajustadores y gestores de seguros y fianzas*0 a 5 personas*67716*6865671510***1*32.649926*-115.43901432*2014-12
67717*FICALI*PRODUCTOS Y SERVICIOS FINANCIEROS CACHANILLA SA DE CV SOFOM ENR*Sociedades financieras de objeto múltiple*6 a 10 personas*67717*0*RECEPCION@FICALI.COM.MX**1*32.6661236*-115.45150589*2024-11
67718*FIDEICOMISO DE RIESGO COMPARTIDO BAJA CALIFORNIA**Fondos y fideicomisos financieros*11 a 30 personas*67718*0*marcelino.sanchez@firco.gob.mx*HTTPS://WWW.GOB.MX/FIRCO*1*32.66466317*-115.47226569*2020-11
67719*FINACIERA IDEPENDENCIA*FINACIERA INDEPENDENCIA SA DE CV*Cajas de ahorro popular*11 a 30 personas*67719*6647017081***1*32.49834285*-116.96573242*2019-11
67720*FINAGIL*FINAGIL SA DE CV SOFOM ENR*Sociedades financieras de objeto múltiple*6 a 10 personas*67720*0*VCRUZ@FINAGIL.COM.MX*WWW.FINAGIL.COM.MX*1*32.57804431*-115.36748637*2014-12
67721*FINANCIERA INDEPENDENCIA*FINANCIERA INDEPENDENCIA SAB DE CV SOFOM ENR SAB DE CV SOFOM ENR*Sociedades financieras de objeto múltiple*0 a 5 personas*67721*6647017079***1*32.498337*-116.96573616*2019-11
67722*FINANCIERA MEXI MEXICALI*VIGUA SERVICIOS PATRIMONIALES SA DE CV*Sociedades financieras de objeto múltiple*6 a 10 personas*67722*0*OSWALDO.IABRRA@FMEXI.COM*WWW.FMEXI.COM*1*32.63898574*-115.47142882*2019-11
67723*FINANCIERA OPCIPRES CASTELLANOS*OPCIPRES SA DE CV SOFOM ENR*Sociedades financieras de objeto múltiple*0 a 5 personas*67723*0***1*32.65642874*-115.47432411*2023-11
67724*FINANCIERA OPCIPRES MEXICALI JUSTO SIERRA*OPCIPRES SA DE CV SOFOM ENR*Sociedades financieras de objeto múltiple*0 a 5 personas*67724*0***1*32.63687941*-115.44839154*2023-11
67725*FINANCIERA OPCIPRES TIJUANA MARTIZ*OPCIPRES SA DE CV SOFOM ENR*Sociedades financieras de objeto múltiple*0 a 5 personas*67725*0***1*32.50864201*-116.98290743*2023-11
67726*FINANCIERA OPCIPRES TIJUANA ORDAZ*OPCIPRES SA DE CV SOFOM ENR*Sociedades financieras de objeto múltiple*0 a 5 personas*67726*0***1*32.49093272*-116.95318824*2023-11
67727*FINANCIERA PARA EL BIENESTAR*DEPENDENCIA FEDERAL *Banca de desarrollo*0 a 5 personas*67727*0***1*32.51975179*-117.11619808*2024-11
67728*FINANCIERA PRESTAMO FELIZ*CONTRATOS Y SERVICIOS PF SA DE CV*Sociedades financieras de objeto múltiple*0 a 5 personas*67728*0*ENSENADA@PRESTAMOFELIZ.COM.MX**1*31.8502183*-116.61089641*2014-12
67729*FINANCIERA SOLVE*FINANCIERA SOLVE SA DE CV SOFOM ENR*Sociedades financieras de objeto múltiple*0 a 5 personas*67729*0***1*32.66140734*-115.45225668*2024-11
67730*FINBAJA*SERVICIOS FINANCIEROS DE LA BAJA CALIFORNIA SA DE CV SOFOM ENR*Agentes, ajustadores y gestores de seguros y fianzas*11 a 30 personas*67730*0*CONTACTO@FINBAJA.COM*WWW.FINBAJA.COM.MX*1*32.51380443*-117.01010777*2023-11
67731*FINSO*FINSO CENTRO CAMBIARIO SA DE CV*Centros cambiarios*0 a 5 personas*67731*0***1*32.52227291*-117.01368683*2024-11
67732*FINTH CENTRO CAMBIARIO*FINTH CENTRO CAMBIARIO SA DE CV*Centros cambiarios*0 a 5 personas*67732*6864325798***1*32.5864956*-115.58150614*2024-11
67733*FIRST CACH*FIRST CACH SA DE CV*Casas de empeño*6 a 10 personas*67733*6646240387**WWW.FIRSTCASH.COM*1*32.52942454*-116.9790304*2014-12
67734*FIRST CASH**Casas de empeño*0 a 5 personas*67734*0***1*32.50161004*-116.89305654*2020-11
67735*FIRST CASH*FIRST CASH *Casas de empeño*0 a 5 personas*67735*6649798523***1*32.42117912*-116.96968171*2014-12
67736*FIRST CASH*AMERICAN LOAN EMPLOYEE SERVICES SA DE CV*Casas de empeño*6 a 10 personas*67736*6616133393***1*32.40135199*-117.05158938*2014-12
67737*FIRST CASH*CASA DE EMPEÑO FIRST CASH SA DE CV*Casas de empeño*0 a 5 personas*67737*0***1*32.5083036*-116.7332491*2019-11
67738*FIRST CASH*FIRST CASH SA DE CV*Casas de empeño*6 a 10 personas*67738*6646275957*FCP877@FIRSTCASH.COM*WWW.FIRSTCASH.COM*1*32.48446043*-116.941065*2014-12
67739*FIRST CASH*FIRST CASH *Casas de empeño*0 a 5 personas*67739*0***1*32.45695343*-116.97323979*2014-12
67740*FIRST CASH*FIRST CASH SA DE CV*Casas de empeño*11 a 30 personas*67740*6641036979***1*32.49749239*-116.96422859*2014-12
67741*FIRST CASH*FIRST CASH SA DE CV*Casas de empeño*6 a 10 personas*67741*0***1*32.44826034*-117.01025294*2010-07
67742*FIRST CASH*FIRST CASH SA DE CV*Casas de empeño*6 a 10 personas*67742*6649743960***1*32.44287955*-117.03547872*2010-07
67743*FIRST CASH*FIRST CASH SA DE CV*Casas de empeño*0 a 5 personas*67743*0***1*32.47789485*-116.9705015*2020-11
67744*FIRST CASH*FIRST CASH SA DE CV*Casas de empeño*0 a 5 personas*67744*0*ATENCIONALCLIENTE@FIRSTCASH.COM**1*31.86365197*-116.58224665*2010-07
67745*FIRST CASH**Casas de empeño*0 a 5 personas*67745*0***1*31.8411358*-116.60294574*2020-11
